symbol,timestamp,open,high,low,close,volume,interval
EURJPY,2025-02-26T15:30:00,156.89,156.89999,156.81,156.87,0.0,15m
EURJPY,2025-02-26T15:45:00,156.88,156.89999,156.85001,156.87,0.0,15m
EURJPY,2025-02-26T16:00:00,156.87,157.020004,156.87,156.97,0.0,15m
EURJPY,2025-02-26T16:15:00,156.99001,157.020004,156.92999,156.94,0.0,15m
EURJPY,2025-02-26T16:30:00,156.92999,156.97,156.89,156.94,0.0,15m
EURJPY,2025-02-26T16:45:00,156.94,156.96001,156.75,156.78,0.0,15m
EURJPY,2025-02-26T17:00:00,156.78,156.87,156.75999,156.75999,0.0,15m
EURJPY,2025-02-26T17:15:00,156.75999,156.89,156.75999,156.88,0.0,15m
EURJPY,2025-02-26T17:30:00,156.89,156.94,156.86,156.86,0.0,15m
EURJPY,2025-02-26T17:45:00,156.87,157.0099945,156.86,156.97,0.0,15m
EURJPY,2025-02-26T18:00:00,156.98,157.0099945,156.83,156.89,0.0,15m
EURJPY,2025-02-26T18:15:00,156.88,156.89,156.78999,156.82001,0.0,15m
EURJPY,2025-02-26T18:30:00,156.82001,156.89999,156.77,156.89999,0.0,15m
EURJPY,2025-02-26T18:45:00,156.91,156.96001,156.86,156.92,0.0,15m
EURJPY,2025-02-26T19:00:00,156.92,157.0099945,156.77,156.99001,0.0,15m
EURJPY,2025-02-26T19:15:00,156.98,157.050003,156.89999,157.039993,0.0,15m
EURJPY,2025-02-26T19:30:00,157.039993,157.050003,156.75,156.77,0.0,15m
EURJPY,2025-02-26T19:45:00,156.75999,156.81,156.67,156.8,0.0,15m
EURJPY,2025-02-26T20:00:00,156.8,156.84,156.71001,156.72,0.0,15m
EURJPY,2025-02-26T20:15:00,156.72,156.83,156.69,156.75999,0.0,15m
EURJPY,2025-02-26T20:30:00,156.77,156.88,156.75,156.84,0.0,15m
EURJPY,2025-02-26T20:45:00,156.84,156.88,156.75999,156.78999,0.0,15m
EURJPY,2025-02-26T21:00:00,156.78999,156.82001,156.62,156.66,0.0,15m
EURJPY,2025-02-26T21:15:00,156.66,156.73,156.64,156.71001,0.0,15m
EURJPY,2025-02-26T21:30:00,156.71001,156.81,156.69,156.78999,0.0,15m
EURJPY,2025-02-26T21:45:00,156.78999,156.97,156.78999,156.96001,0.0,15m
EURJPY,2025-02-26T22:00:00,156.97,157.0,156.92999,157.0,0.0,15m
EURJPY,2025-02-26T22:15:00,157.0,157.020004,156.89999,156.89999,0.0,15m
EURJPY,2025-02-26T22:30:00,156.89999,156.94,156.86,156.94,0.0,15m
EURJPY,2025-02-26T22:45:00,156.92999,156.94,156.81,156.89999,0.0,15m
EURJPY,2025-02-26T23:00:00,156.89999,156.94,156.84,156.88,0.0,15m
EURJPY,2025-02-26T23:15:00,156.88,156.89,156.78999,156.86,0.0,15m
