symbol,timestamp,open,high,low,close,volume,interval
GBPUSD,2025-02-25T22:00:00,1.2626,1.2634,1.2625,1.263,0.0,30m
GBPUSD,2025-02-25T22:30:00,1.263,1.2654,1.263,1.2654,0.0,30m
GBPUSD,2025-02-25T23:00:00,1.2653,1.2662,1.2651,1.2658,0.0,30m
GBPUSD,2025-02-25T23:30:00,1.2658,1.2659,1.2647,1.2658,0.0,30m
GBPUSD,2025-02-26T00:00:00,1.2657,1.2666,1.2656,1.2662,0.0,30m
GBPUSD,2025-02-26T00:30:00,1.2662,1.2678,1.2662,1.267,0.0,30m
GBPUSD,2025-02-26T01:00:00,1.2671,1.2672,1.2661,1.2672,0.0,30m
GBPUSD,2025-02-26T01:30:00,1.2672,1.2674,1.266,1.2662,0.0,30m
GBPUSD,2025-02-26T02:00:00,1.2663,1.2677,1.2658,1.2676,0.0,30m
GBPUSD,2025-02-26T02:30:00,1.2677,1.2678,1.2652,1.2655,0.0,30m
GBPUSD,2025-02-26T03:00:00,1.2654,1.2659,1.265,1.2656,0.0,30m
GBPUSD,2025-02-26T03:30:00,1.2655,1.2657,1.2647,1.2651,0.0,30m
GBPUSD,2025-02-26T04:00:00,1.265,1.2651,1.2641,1.2651,0.0,30m
GBPUSD,2025-02-26T04:30:00,1.265,1.2663,1.2649,1.2663,0.0,30m
GBPUSD,2025-02-26T05:00:00,1.2664,1.2672,1.2662,1.2662,0.0,30m
GBPUSD,2025-02-26T05:30:00,1.2662,1.2675,1.266,1.2666,0.0,30m
GBPUSD,2025-02-26T06:00:00,1.2665,1.2669,1.2662,1.2664,0.0,30m
GBPUSD,2025-02-26T06:30:00,1.2663,1.267,1.266,1.2669,0.0,30m
GBPUSD,2025-02-26T07:00:00,1.267,1.2678,1.2666,1.2675,0.0,30m
GBPUSD,2025-02-26T07:30:00,1.2674,1.2674,1.2668,1.267,0.0,30m
GBPUSD,2025-02-26T08:00:00,1.267,1.2673,1.267,1.2672,0.0,30m
GBPUSD,2025-02-26T08:30:00,1.2672,1.2673,1.2666,1.2666,0.0,30m
GBPUSD,2025-02-26T09:00:00,1.2665,1.2669,1.266,1.2664,0.0,30m
GBPUSD,2025-02-26T09:30:00,1.2664,1.267,1.2663,1.2668,0.0,30m
GBPUSD,2025-02-26T10:00:00,1.2668,1.2673,1.2668,1.2672,0.0,30m
GBPUSD,2025-02-26T10:30:00,1.2672,1.2676,1.2672,1.2672,0.0,30m
GBPUSD,2025-02-26T11:00:00,1.2672,1.2677,1.2671,1.2677,0.0,30m
GBPUSD,2025-02-26T11:30:00,1.2677,1.2678,1.2674,1.2676,0.0,30m
GBPUSD,2025-02-26T12:00:00,1.2676,1.2676,1.2668,1.2673,0.0,30m
GBPUSD,2025-02-26T12:30:00,1.2673,1.2674,1.2664,1.2664,0.0,30m
GBPUSD,2025-02-26T13:00:00,1.2665,1.2667,1.2658,1.266,0.0,30m
GBPUSD,2025-02-26T13:30:00,1.2659,1.266,1.2652,1.2655,0.0,30m
GBPUSD,2025-02-26T14:00:00,1.2656,1.2658,1.2649,1.2651,0.0,30m
GBPUSD,2025-02-26T14:30:00,1.2652,1.2654,1.2649,1.2649,0.0,30m
GBPUSD,2025-02-26T15:00:00,1.2649,1.265,1.2645,1.2648,0.0,30m
GBPUSD,2025-02-26T15:30:00,1.2649,1.2651,1.2641,1.2641,0.0,30m
GBPUSD,2025-02-26T16:00:00,1.2641,1.2643,1.2637,1.26AUDUSD,2025-02-26T04:30:00,0.63279998,0.63349998,0.63260001,0.63349998,0.GBPUSD,2025-02-26T17:00:00,1.264,1.2642,1.2636,1.2637,0.0,30m
GBPUSD,2025-02-26T17:30:00,1.2638,1.265,1.2638,1.2649,0.0,30m
GBPUSD,2025-02-26T18:00:00,1.2649,1.2657,1.2648,1.2652,0.0,30m
GBPUSD,2025-02-26T18:30:00,1.2652,1.2655,1.2645,1.2648,0.0,30m
GBPUSD,2025-02-26T19:00:00,1.2647,1.2664,1.2647,1.2662,0.0,30m
GBPUSD,2025-02-26T19:30:00,1.2663,1.2664,1.2642,1.2652,0.0,30m
GBPUSD,2025-02-26T20:00:00,1.2652,1.266,1.265,1.2655,0.0,30m
GBPUSD,2025-02-26T20:30:00,1.2654,1.2656,1.2649,1.2654,0.0,30m
GBPUSD,2025-02-26T21:00:00,1.2654,1.2658,1.2643,1.2643,0.0,30m
GBPUSD,2025-02-26T21:30:00,1.2643,1.2651,1.2641,1.2645,0.0,30m
GBPUSD,2025-02-26T22:00:00,1.2645,1.2649,1.264,1.2644,0.0,30m
GBPUSD,2025-02-26T22:30:00,1.2645,1.2652,1.2643,1.2649,0.0,30m
GBPUSD,2025-02-26T23:00:00,1.2649,1.2656,1.2647,1.2652,0.0,30m
GBPUSD,2025-02-26T23:30:00,1.2652,1.2657,1.2641,1.2643,0.0,30m
GBPUSD,2025-02-27T00:00:00,1.2643,1.2664,1.2643,1.2661,0.0,30m
0:00,0.63520002,0.63529998,0.63489997,0.63529998,0.0,30m
AUDUSD,2025-02-26T11:30:00,0.63529998,0.63529998,0.63429999,0.63429999,0.0,30m
AUDUSD,2025-02-26T12:00:00,0.63440001,0.63440001,0.6336,0.63370001,0.0,30m
AUDUSD,2025-02-26T12:30:00,0.63380003,0.63389999,0.63300002,0.63389999,0.0,30m
AUDUSD,2025-02-26T13:00:00,0.63389999,0.63410002,0.63340002,0.63349998,0.0,30m
AUDUSD,2025-02-26T13:30:00,0.63340002,0.6336,0.63239998,0.63319999,0.0,30m
AUDUSD,2025-02-26T14:00:00,0.63319999,0.63349998,0.63249999,0.63270003,0.0,30m
AUDUSD,2025-02-26T14:30:00,0.63279998,0.63309997,0.63260001,0.63270003,0.0,30m
AUDUSD,2025-02-26T15:00:00,0.63260001,0.63309997,0.63249999,0.63300002,0.0,30m
AUDUSD,2025-02-26T15:30:00,0.63309997,0.63319999,0.63249999,0.63270003,0.0,30m
AUDUSD,2025-02-26T16:00:00,0.63270003,0.6329,0.63249999,0.63279998,0.0,30m
AUDUSD,2025-02-26T16:30:00,0.63270003,0.6329,0.63200003,0.63230002,0.0,30m
AUDUSD,2025-02-26T17:00:00,0.63239998,0.63270003,0.6322,0.63249999,0.0,30m
AUDUSD,2025-02-26T17:30:00,0.63260001,0.63330001,0.63249999,0.63309997,0.0,30m
AUDUSD,2025-02-26T18:00:00,0.63300002,0.634,0.6329,0.6336,0.0,30m
AUDUSD,2025-02-26T18:30:00,0.63349998,0.63370001,0.63260001,0.63270003,0.0,30m
AUDUSD,2025-02-26T19:00:00,0.63270003,0.63349998,0.63260001,0.63330001,0.0,30m
AUDUSD,2025-02-26T19:30:00,0.63340002,0.63349998,0.63279998,0.63309997,0.0,30m
AUDUSD,2025-02-26T20:00:00,0.63309997,0.63309997,0.63249999,0.63249999,0.0,30m
AUDUSD,2025-02-26T20:30:00,0.63249999,0.6329,0.63230002,0.63239998,0.0,30m
AUDUSD,2025-02-26T21:00:00,0.63239998,0.63260001,0.63209999,0.63230002,0.0,30m
AUDUSD,2025-02-26T21:30:00,0.63230002,0.63230002,0.6318,0.6318,0.0,30m
AUDUSD,2025-02-26T22:00:00,0.63169998,0.6318,0.63120002,0.63139999,0.0,30m
AUDUSD,2025-02-26T22:30:00,0.63150001,0.6318,0.63120002,0.63139999,0.0,30m
AUDUSD,2025-02-26T23:00:00,0.63129997,0.63160002,0.63099998,0.63139999,0.0,30m
AUDUSD,2025-02-26T23:30:00,0.63139999,0.63169998,0.63050002,0.63069999,0.0,30m
AUDUSD,2025-02-27T00:00:00,0.63080001,0.63150001,0.63059998,0.63129997,0.0,30m
