symbol,timestamp,open,high,low,close,volume,interval
USDCHF,2025-03-03T09:00:00,0.90240002,0.90310001,0.90240002,0.903,0.0,5m
USDCHF,2025-03-03T09:05:00,0.90310001,0.90310001,0.90270001,0.90270001,0.0,5m
USDCHF,2025-03-03T09:10:00,0.90259999,0.90280002,0.90259999,0.90280002,0.0,5m
USDCHF,2025-03-03T09:20:00,0.90280002,0.90289998,0.90280002,0.90280002,0.0,5m
USDCHF,2025-03-03T09:25:00,0.90270001,0.90280002,0.90259999,0.90259999,0.0,5m
USDCHF,2025-03-03T09:30:00,0.90259999,0.90270001,0.90259999,0.90270001,0.0,5m
USDCHF,2025-03-03T09:35:00,0.90270001,0.90280002,0.90259999,0.90280002,0.0,5m
USDCHF,2025-03-03T09:40:00,0.90280002,0.90289998,0.90280002,0.90289998,0.0,5m
USDCHF,2025-03-03T09:45:00,0.90280002,0.90280002,0.90280002,0.90280002,0.0,5m
USDCHF,2025-03-03T09:50:00,0.90280002,0.90289998,0.90270001,0.90280002,0.0,5m
USDCHF,2025-03-03T09:55:00,0.90280002,0.90280002,0.90259999,0.90270001,0.0,5m
USDCHF,2025-03-03T10:00:00,0.90259999,0.90310001,0.90259999,0.90280002,0.0,5m
USDCHF,2025-03-03T10:05:00,0.90280002,0.90280002,0.9023,0.90259999,0.0,5m
USDCHF,2025-03-03T10:10:00,0.90259999,0.90289998,0.90259999,0.90270001,0.0,5m
USDCHF,2025-03-03T10:15:00,0.90280002,0.90280002,0.90240002,0.90240002,0.0,5m
USDCHF,2025-03-03T10:20:00,0.90240002,0.90240002,0.90219998,0.9023,0.0,5m
USDCHF,2025-03-03T10:25:00,0.9023,0.90270001,0.9023,0.90259999,0.0,5m
USDCHF,2025-03-03T10:30:00,0.90270001,0.903,0.90249997,0.90259999,0.0,5m
USDCHF,2025-03-03T10:35:00,0.90259999,0.90289998,0.90249997,0.90280002,0.0,5m
USDCHF,2025-03-03T10:40:00,0.90280002,0.90289998,0.90270001,0.90289998,0.0,5m
USDCHF,2025-03-03T10:45:00,0.90280002,0.903,0.90270001,0.903,0.0,5m
USDCHF,2025-03-03T10:50:00,0.90310001,0.90310001,0.90270001,0.90270001,0.0,5m
USDCHF,2025-03-03T10:55:00,0.90270001,0.90280002,0.90259999,0.90270001,0.0,5m
USDCHF,2025-03-03T11:00:00,0.90280002,0.903,0.90270001,0.903,0.0,5m
USDCHF,2025-03-03T11:05:00,0.903,0.903,0.90249997,0.90249997,0.0,5m
USDCHF,2025-03-03T11:10:00,0.90259999,0.90270001,0.90240002,0.90259999,0.0,5m
USDCHF,2025-03-03T11:15:00,0.90259999,0.90280002,0.9023,0.90249997,0.0,5m
USDCHF,2025-03-03T11:20:00,0.90259999,0.90270001,0.90249997,0.90270001,0.0,5m
USDCHF,2025-03-03T11:25:00,0.90259999,0.90270001,0.9023,0.90240002,0.0,5m
USDCHF,2025-03-03T11:30:00,0.9023,0.90240002,0.90200001,0.90219998,0.0,5m
USDCHF,2025-03-03T11:35:00,0.90210003,0.90219998,0.90189999,0.90210003,0.0,5m
USDCHF,2025-03-03T11:40:00,0.90210003,0.90240002,0.90200001,0.90210003,0.0,5m
USDCHF,2025-03-03T11:45:00,0.90219998,0.9023,0.90210003,0.9023,0.0,5m
USDCHF,2025-03-03T11:50:00,0.90219998,0.90219998,0.90200001,0.90200001,0.0,5m
USDCHF,2025-03-03T11:55:00,0.90210003,0.9023,0.90200001,0.9023,0.0,5m
USDCHF,2025-03-03T12:00:00,0.90219998,0.90249997,0.90210003,0.9023,0.0,5m
USDCHF,2025-03-03T12:05:00,0.90240002,0.90249997,0.90219998,0.90219998,0.0,5m
USDCHF,2025-03-03T12:10:00,0.90219998,0.90249997,0.90219998,0.90249997,0.0,5m
USDCHF,2025-03-03T12:15:00,0.90249997,0.90259999,0.90240002,0.90249997,0.0,5m
USDCHF,2025-03-03T12:20:00,0.90249997,0.90259999,0.90240002,0.90249997,0.0,5m
USDCHF,2025-03-03T12:25:00,0.90259999,0.90259999,0.90249997,0.90249997,0.0,5m
USDCHF,2025-03-03T12:30:00,0.90249997,0.90259999,0.90240002,0.90249997,0.0,5m
USDCHF,2025-03-03T12:35:00,0.90259999,0.90270001,0.90240002,0.90240002,0.0,5m
USDCHF,2025-03-03T12:40:00,0.90249997,0.90259999,0.9023,0.9023,0.0,5m
USDCHF,2025-03-03T12:45:00,0.90240002,0.90240002,0.9023,0.9023,0.0,5m
USDCHF,2025-03-03T12:50:00,0.9023,0.90240002,0.90210003,0.90210003,0.0,5m
USDCHF,2025-03-03T12:55:00,0.90210003,0.90219998,0.90200001,0.90210003,0.0,5m
USDCHF,2025-03-03T13:00:00,0.90210003,0.90219998,0.90200001,0.90219998,0.0,5m
USDCHF,2025-03-03T13:05:00,0.90210003,0.90219998,0.90189999,0.90189999,0.0,5m
USDCHF,2025-03-03T13:10:00,0.90200001,0.90200001,0.90170002,0.90170002,0.0,5m
USDCHF,2025-03-03T13:15:00,0.90179998,0.90189999,0.9016,0.9016,0.0,5m
USDCHF,2025-03-03T13:20:00,0.9016,0.90179998,0.90149999,0.90170002,0.0,5m
USDCHF,2025-03-03T13:25:00,0.9016,0.90189999,0.9016,0.90179998,0.0,5m
USDCHF,2025-03-03T13:30:00,0.90189999,0.90200001,0.90179998,0.90189999,0.0,5m
USDCHF,2025-03-03T13:35:00,0.90179998,0.90189999,0.90170002,0.90179998,0.0,5m
USDCHF,2025-03-03T13:40:00,0.90189999,0.90189999,0.90170002,0.90189999,0.0,5m
USDCHF,2025-03-03T13:45:00,0.90189999,0.90200001,0.90170002,0.90170002,0.0,5m
USDCHF,2025-03-03T13:50:00,0.90170002,0.90189999,0.90170002,0.90170002,0.0,5m
USDCHF,2025-03-03T13:55:00,0.90179998,0.90189999,0.9016,0.90170002,0.0,5m
